time,q1,q2,q3,qd1,qd2,qd3,e1,e2,e3,tau1,tau2,tau3
0.11521623,0.0057787508128706614,-0.003012196693642701,0.004766135404286567,0.00664986645,-0.003324933225,0.00531989316,0.0008711156371293384,-0.00031273653135729896,0.000553757755713433,1.306436434702845,0.5949076663839852,0.1701355519181853
0.124874607,0.006956830441129332,-0.00365979315519124,0.005777018452089544,0.007809325875,-0.0039046629375,0.0062474607000000005,0.0008524954338706685,-0.0002448697823087603,0.00047044224791045666,1.2927697358014831,0.5909996544666732,0.16820481058408693
0.135317622,0.008247255889784871,-0.004377990610938283,0.006894729925927071,0.009167878970000001,-0.004583939485000001,0.0073343031760000005,0.0009206230802151303,-0.00020594887406171804,0.00043957325007292977,1.2770901006600603,0.5864676796667008,0.16598757052495108
0.144564357,0.009650603684735342,-0.005168384400894034,0.008121295015261834,0.010461831764999999,-0.005230915882499999,0.008369465412,0.0008112280802646567,-6.25314816059654e-05,0.00024817039673816557,1.2601161708138193,0.5816388479356517,0.16357653059970118
0.154327063,0.011167398259250892,-0.006032531453898239,0.00945868605911283,0.011920694764999996,-0.005960347382499998,0.009536555811999997,0.0007532965057491046,7.218407139824093e-05,7.786975288716705e-05,1.2409416602783607,0.5761107168413694,0.16085218303094334
0.16421208,0.01278564195823188,-0.006944839241495962,0.010874232527399693,0.013494993200000003,-0.0067474966000000015,0.010795994560000003,0.0007093512417681233,0.00019734264149596017,-7.823796739968997e-05,1.1516122323622104,0.5430529757749432,0.1486629096903275
0.17426837,0.014505272824880016,-0.007905224875902735,0.012367823980677418,0.01519696475,-0.007598482375,0.0121575718,0.0006916919251199836,0.0003067425009027347,-0.00021025218067741852,1.1277052257295266,0.5361365556829689,0.14526110778128945
0.184245866,0.01632625097137031,-0.008913620157745468,0.01393937191690891,0.016985485209999998,-0.008492742604999999,0.013588388168,0.000659234238629687,0.00042087755274546924,-0.00035098374890891147,1.1025603896249616,0.5288786940611949,0.14168869346807444
0.19425214,0.01824853023442943,-0.009969957379028602,0.015588787066874865,0.018879167299999996,-0.009439583649999998,0.01510333384,0.0006306370655705662,0.0005303737290286038,-0.00048545322687486465,1.0758140070205129,0.5211156689280543,0.13789835415504648
0.20419977,0.020272053481992933,-0.011074166948507044,0.017315975606774624,0.02086095285,-0.010430476425,0.01668876228,0.0005888993680070662,0.0006436905235070439,-0.0006272133267746227,1.0474061332413271,0.5128200960634641,0.13388246000820397
0.214354899,0.022396773309408174,-0.01222618770878991,0.019120855678897614,0.022986303284999992,-0.011493151642499996,0.018389042627999994,0.0005895299755918175,0.0007330360662899139,-0.0007318130508976207,1.017602979270079,0.5041109625939824,0.12967598855228507
0.224217144,0.024622621288460704,-0.013425951526905828,0.021003332751095248,0.025148857400000002,-0.012574428700000001,0.02011908592,0.000526236111539298,0.0008515228269058272,-0.0008842468310952464,0.9860101800149492,0.4948107501934666,0.12522764943934753
0.234278938,0.02694956366014372,-0.014673411103882521,0.02296334412789783,0.027455550429999996,-0.013727775214999998,0.021964440343999997,0.0005059867698562759,0.0009456358888825234,-0.0009989037838978344,0.9533434875233617,0.48524018814102354,0.12063115145481115
0.244382369,0.029377555667277934,-0.0159685171014883,0.025000822370272464,0.029873680405,-0.0149368402025,0.023898944324,0.0004961247377220646,0.0010316768989882992,-0.0011018780462724656,0.9190169420234054,0.47513576321970563,0.11581019928991183
0.255034487,0.031906552032007186,-0.017311223338742972,0.027115703628153333,0.03253379418499999,-0.016266897092499996,0.026027035347999997,0.000627242152992806,0.0010443262462429756,-0.0010886682801533355,0.8831655915131005,0.46455757077731263,0.1107826752420735
0.264971081,0.03455504505001449,-0.018742769003177704,0.029360101091403457,0.035117336464999996,-0.017558668232499998,0.028093869172,0.0005622914149855038,0.0011841007706777061,-0.0012662319194034558,0.9417358774571454,0.49084754513253737,0.11843235117024162
0.275069939,0.03732386041928267,-0.020265450604996387,0.03173694076234336,0.037844233224999996,-0.018922116612499998,0.030275386579999997,0.0005203728057173243,0.0013433339924963893,-0.001461554182343363,0.9055824956639851,0.48034365940446205,0.11335819959281697
0.284701542,0.04021343309685518,-0.02188075258837425,0.034248125533383564,0.04053993946999999,-0.020269969734999994,0.03243195157599999,0.00032650637314480396,0.0016107828533742548,-0.0018161739573835725,0.8655241360771943,0.46853252476056073,0.1077322039425545
